"date","adjusted"
2014-08-31,24742.060547
2014-09-30,22932.980469
2014-10-31,23998.060547
2014-11-30,23987.449219
2014-12-31,23605.039063
2015-01-31,24507.050781
2015-02-28,24823.289063
2015-03-31,24900.890625
2015-04-30,28133
2015-05-31,27424.189453
2015-06-30,26250.029297
2015-07-31,24636.279297
2015-08-31,21670.580078
2015-09-30,20846.300781
2015-10-31,22640.039063
2015-11-30,21996.419922
2015-12-31,21914.400391
2016-01-31,19683.109375
2016-02-29,19111.929688
2016-03-31,20776.699219
2016-04-30,21067.050781
2016-05-31,20815.089844
2016-06-30,20794.369141
2016-07-31,21891.369141
2016-08-31,22976.880859
2016-09-30,23297.150391
2016-10-31,22934.539063
2016-11-30,22789.769531
2016-12-31,22000.560547
2017-01-31,23360.779297
2017-02-28,23740.730469
2017-03-31,24111.589844
2017-04-30,24615.130859
2017-05-31,25660.650391
2017-06-30,25764.580078
2017-07-31,27323.990234
2017-08-31,27970.300781
2017-09-30,27554.300781
2017-10-31,28245.539063
2017-11-30,29177.349609
2017-12-31,29919.150391
2018-01-31,32887.269531
2018-02-28,30844.720703
2018-03-31,30093.380859
2018-04-30,30808.449219
2018-05-31,30468.560547
2018-06-30,28955.109375
2018-07-31,28583.009766
2018-08-31,28164.050781
